Date,Media,Title
2023-11-28 19:52:00,헤럴드경제,“아이폰 샷!” 유명 여배우도 몰랐다…“알고보면 사진은 삼성이 낫다?”
2023-11-28 18:53:00,파이낸셜뉴스,"""엔心 잡아라""… 삼성·SK하이닉스·마이크론 ‘공급 경쟁’"
2023-11-28 18:53:00,파이낸셜뉴스,"삼성전자 전장 자회사 하만, 음악 스트리밍 플랫폼 ‘룬’ 인수"
2023-11-28 19:52:00,헤럴드경제,“아이폰 샷!” 유명 여배우도 몰랐다…“알고보면 사진은 삼성이 낫다?”
2023-11-28 18:53:00,파이낸셜뉴스,"""엔心 잡아라""… 삼성·SK하이닉스·마이크론 ‘공급 경쟁’"
2023-11-28 18:53:00,파이낸셜뉴스,"삼성전자 전장 자회사 하만, 음악 스트리밍 플랫폼 ‘룬’ 인수"
2023-11-28 18:25:00,한국경제,삼성 한종희·LG 조주완…'가전 투톱' CES 총출동
2023-11-28 18:19:00,매일경제,토종ETF 美 수출한 삼성운용...“판매 잘해 순자산 10조원 만들것”
2023-11-28 18:08:00,연합뉴스,"삼성전자, 동남아·오세아니아 지역서 대학생 프로그램 운영"
2023-11-28 17:52:00,뉴시스,"삼성SDS, 삼성전자와 4600억원 규모 HPC 클라우드 서비스 계약"
2023-11-28 17:16:00,매일경제,"삼성전자 하만, 음악재생 플랫폼 '룬' 인수"
2023-11-28 17:13:00,매일경제,[단독] 삼성 '퇴직자의 꽃' 상근고문제 대폭 축소…비용절감 고삐
2023-11-28 16:58:00,조선비즈,XR 시장 참전 앞두고 워밍업하는 애플·삼성… 특허·상표권 등록하고 기...
2023-11-28 17:17:00,파이낸셜뉴스,"""'엔心' 잡아라""...내년 삼성-SK하이닉스-마이크론 삼국지 펼쳐진다"
2023-11-28 17:16:00,매일경제,"삼성전자 하만, 음악재생 플랫폼 '룬' 인수"
2023-11-28 17:13:00,매일경제,[단독] 삼성 '퇴직자의 꽃' 상근고문제 대폭 축소…비용절감 고삐
2023-11-28 16:58:00,조선비즈,XR 시장 참전 앞두고 워밍업하는 애플·삼성… 특허·상표권 등록하고 기...
2023-11-28 16:45:00,아시아경제,"트렌드포스 ""세계 TV 출하량 2.1% 감소…삼성은 9.8% 줄어"""
2023-11-28 16:12:00,한국경제,"""삼성그룹 AI 수혜주가 뜬다""…외국인·기관 '쌍끌이 매수'"
2023-11-28 15:03:00,이데일리,"""70년대생 성큼""…삼성·LG, '젊은 피' 두각[뉴스쏙]"
2023-11-28 14:10:00,파이낸셜뉴스,"""삼성 버즈, '포켓몬 테마' 케이스 유럽서 제일 먼저 출시한다"" [글..."
2023-11-28 13:03:00,매일경제,"삼성, LG를 공격할 시간?…‘건조기 과장광고 판결’ 매장 쫙 깔았다"
2023-11-28 11:27:00,헤럴드경제,AI 스마트폰·AI 노트북 나온다...삼성 전제품군 AI 탑재
2023-11-28 13:03:00,매일경제,"삼성, LG를 공격할 시간?…‘건조기 과장광고 판결’ 매장 쫙 깔았다"
2023-11-28 11:27:00,헤럴드경제,AI 스마트폰·AI 노트북 나온다...삼성 전제품군 AI 탑재
2023-11-28 09:48:00,머니투데이,"삼성전자, 베트남 대학생 홍보대사 50명 선발"
2023-11-28 09:38:00,아시아경제,"삼성전자, 미래사업기획단으로 내년 M&A 신호탄"
2023-11-28 09:30:00,파이낸셜뉴스,"[특징주] 이노시뮬레이션, 삼성 1600조 성장예상 ‘자율주행車 부품’..."
2023-11-28 09:24:00,파이낸셜뉴스,"삼성전자 전장 자회사 하만, 음악 스트리밍 플랫폼 '룬' 인수"
2023-11-28 09:18:00,헤럴드경제,‘영업익 1조’ 돌파 앞둔 하만 계속된 ‘인수’…오디오 확장 넘어 삼성...
2023-11-28 08:45:00,머니투데이,"삼성전자 하만, 세계적 오디오 플랫폼 '룬' 인수...소비자 경험 강화"
2023-11-28 08:32:00,아시아경제,"사장 승진한 '삼성 용석우, LG 박형세'…글로벌 TV 1위 경쟁 속도"
2023-11-28 08:11:00,뉴시스,"삼성, 美 테일러 공장 완공 임박…TSMC 추격 본격화"
2023-11-28 09:06:00,서울경제,"삼성 자회사 하만, 오디오 플랫폼 '룬' 인수…홈 스피커 더 키운다"
2023-11-28 08:45:00,머니투데이,"삼성전자 하만, 세계적 오디오 플랫폼 '룬' 인수...소비자 경험 강화"
2023-11-28 08:42:00,이데일리,"삼성 자회사 하만, 음악 재생 플랫폼 '룬' 인수"
2023-11-28 08:32:00,아시아경제,"사장 승진한 '삼성 용석우, LG 박형세'…글로벌 TV 1위 경쟁 속도"
2023-11-28 08:11:00,뉴시스,"삼성, 美 테일러 공장 완공 임박…TSMC 추격 본격화"
2023-11-28 07:53:00,이데일리,"삼성전자, 초일류 이미지 회복이 관건…목표가↑-유진"
2023-11-28 06:31:00,파이낸셜뉴스,4~5년이면 韓인구쯤은 거뜬히 탄생...삼성전자 따라 '남하'한 이곳은
2023-11-28 06:29:00,한국경제,"'연봉 7억' 삼성전자 임원, 의외로 '극한직업'이라는데… [김익환의 ..."
2023-11-28 06:02:00,뉴시스,"""70년대생 주목""…LG 이어 삼성도 '세대교체' 인사"
2023-11-28 06:02:00,한경비즈니스,"'성과주의' 삼성, '13조 적자'에도 경계현 유임…직원들 반응은"
2023-11-28 06:29:00,한국경제,"'연봉 7억' 삼성전자 임원, 의외로 '극한직업'이라는데… [김익환의 ..."
2023-11-28 06:02:00,뉴시스,"""70년대생 주목""…LG 이어 삼성도 '세대교체' 인사"
2023-11-28 06:02:00,한경비즈니스,"'성과주의' 삼성, '13조 적자'에도 경계현 유임…직원들 반응은"
2023-11-27 18:31:00,파이낸셜뉴스,"승진 폭 줄여 '안정' 선택한 사장단 [삼성, 빨라진 '인사 시계']"
2023-11-27 18:31:00,파이낸셜뉴스,"""미래 먹거리를 찾아라"" JY의 특명... '골든타임 10년' 중책 맡..."
2023-11-27 18:30:00,파이낸셜뉴스,"삼성 미래사업단 신설…70년생 첫 사장 나왔다 [삼성, 빨라진 '인사 ..."
2023-11-27 18:26:00,파이낸셜뉴스,벤처천억기업 869곳...삼성·현대車보다 일자리 더 만들어
2023-11-27 18:25:00,한국경제,"삼성전자, 미래사업기획단 신설…한종희·경계현 '투톱' 유지"
2023-11-27 18:23:00,아시아경제,"삼성전자, 'AI 폰' 상표 등록…""갤럭시 S24 탑재 유력"""
2023-11-27 18:05:00,뉴시스,삼성디스플레이·전기 등 전자 계열 CEO 모두 '유임'
2023-11-27 18:05:00,뉴시스,삼성디스플레이·전기 등 전자 계열 CEO 모두 '유임'
2023-11-27 17:48:00,헤럴드경제,"삼성 첫 70년대생 사장 용석우 “어깨 무겁지만, 내년 CES서 보여줄..."
2023-11-27 17:48:00,헤럴드경제,"“내년 상반기는 SK하이닉스 주가 우세, 하반기는 삼성전자에 기회 있을..."
2023-11-27 17:22:00,파이낸셜뉴스,사장단 인사 마친 삼성..대규모 임원 인사·컨트롤타워 부활 '주목'
2023-11-27 17:20:00,매일경제,새 먹거리 찾는 삼성전자 … 미래사업기획단 신설
2023-11-27 17:07:00,파이낸셜뉴스,삼성 '안정 속 쇄신'..미래사업기획단 신설.. 2인 대표체제 유지
2023-11-27 17:05:00,이데일리,"베트남, 29일 글로벌 최저한세 승인 예정…삼성·인텔 등 영향"
2023-11-27 17:02:00,머니투데이,"삼성전자, '70년생 사장·60년생 부회장' 포석...인사 의미는"
2023-11-27 17:02:00,헤럴드경제,"DS투자증권 ""삼성전자, 주주환원 속도낼 듯 "" [투자360]"
2023-11-27 16:45:00,연합뉴스,"삼성전자, '미래사업기획단' 신설…한종희·경계현 투톱 유지(종합2보)"
2023-11-27 16:28:00,이데일리,삼성전자 미래사업기획단 신설…JY式 '초격차' 핵심엔진 장착
2023-11-27 16:02:00,파이낸셜뉴스,"삼성, 첫 AI 노트북 '갤럭시북4' 출시 초읽기"
2023-11-27 16:00:00,비즈워치,'미래사업기획단'에 방점 찍힌 삼성전자 인사 살펴보니
2023-11-27 15:59:00,이데일리,"""10년 뒤 먹거리 찾아라"" 결단 내린 JY…삼성, '新초격차 조직' ..."
2023-11-27 15:55:00,조선비즈,대규모 적자에도 JY 신뢰 얻은 경계현… 내년 삼성 반도체 반격 시작될...
2023-11-27 15:45:00,연합뉴스,"삼성전자, 실적 악화 속 '안정' 택했다…1970년생 사장 첫 탄생(종..."
2023-11-27 15:43:00,조선비즈,"개미, 삼성전자 주구장창 팔지만 아직 44조원 보유 중… 9만전자 큰 ..."
2023-11-27 15:41:00,서울경제,"삼성, 직구 TV·휴대폰 1년 무상보증…냉장고·세탁기는 유상 서비스만"
2023-11-27 15:23:00,머니투데이,R&D 겸임...힘 실린 경계현 삼성전자 사장
2023-11-27 15:17:00,뉴스1,[뉴스1 PICK]'감기투혼' 이재용 회장 귀국…삼성전자 '미래사업기획...
2023-11-27 15:17:00,뉴스1,[뉴스1 PICK]'감기투혼' 이재용 회장 귀국…삼성전자 '미래사업기획...
2023-11-27 14:48:00,파이낸셜뉴스,"DS증권 ""삼성전자 최소 34조원 이상 자사주 매입·소각 예상"""
2023-11-27 14:44:00,뉴시스,"""삼전 수익률 맞먹네""…어린이 펀드 담아볼까"
2023-11-27 14:39:00,조선비즈,‘첫 70년대생’ 용석우 삼성전자 VD사업부 사장… 세계 1위 TV 사...
2023-11-27 14:36:00,연합뉴스,"삼성전자, 사장단 인사 발표…한종희·경계현 투톱체제 유지"
2023-11-27 14:36:00,파이낸셜뉴스,"""갤럭시S24, AI폰의 지표 될 것""..해외가 먼저 주목한 삼성의 '..."
2023-11-27 14:15:00,아시아경제,삼성디스플레이·SDI·전기 대표유임…변화보다 '안정'
2023-11-27 14:08:00,뉴시스,"예스티, 삼성전자와 123억 규모 계약 체결"
2023-11-27 13:56:00,이데일리,삼성·현대차와 경제발전 이끄는 ‘벤처천억클럽’
2023-11-27 13:23:00,뉴시스,"삼성전자 사장단 인사날 귀국한 이재용, 인사 질문에…"
2023-11-27 14:36:00,연합뉴스,"삼성전자, 한종희·경계현 투톱체제 유지…사장 승진 2명"
2023-11-27 14:36:00,파이낸셜뉴스,"""갤럭시S24, AI폰의 지표 될 것""..해외가 먼저 주목한 삼성의 '..."
2023-11-27 14:15:00,아시아경제,삼성디스플레이·SDI·전기 대표유임…변화보다 '안정'
2023-11-27 14:08:00,뉴시스,"예스티, 삼성전자와 123억 규모 계약 체결"
2023-11-27 13:56:00,이데일리,삼성·현대차와 경제발전 이끄는 ‘벤처천억클럽’
2023-11-27 13:23:00,뉴시스,"삼성전자 사장단 인사날 귀국한 이재용, 인사 질문에…"
2023-11-27 13:04:00,뉴스1,이재용 삼성전자 회장 귀국
2023-11-27 13:00:00,뉴스1,"삼성전자, 2024년 정기 사장단 인사 발표"
2023-11-27 12:59:00,뉴스1,"삼성전자, 미래사업기획단 신설…'투톱' 한종희·경계현 유지"
2023-11-27 12:59:00,뉴스1,"삼성전자, 미래사업기획단 신설"
2023-11-27 13:00:00,뉴스1,"삼성전자, 2024년 정기 사장단 인사 발표"
2023-11-27 12:59:00,뉴스1,"삼성전자, 미래사업기획단 신설…'투톱' 한종희·경계현 유지"
2023-11-27 12:59:00,뉴스1,"삼성전자, 미래사업기획단 신설"
2023-11-27 12:59:00,뉴스1,"삼성전자 정기 사장단 인사, '투톱' 한종희·경계현 유임"
2023-11-27 12:58:00,뉴스1,이재용 삼성전자 회장 귀국
2023-11-27 12:55:00,뉴스1,귀국하는 이재용 삼성전자 회장
2023-11-27 12:21:00,한국경제,삼성전자 '사상 첫 70년대생 사장'…세대교체 빨라진다
2023-11-27 12:05:00,뉴스1,"이영 ""삼성·현대차 만큼 큰 벤처천억기업 규모""…지속 성장 지원 약속"
2023-11-27 11:51:00,헤럴드경제,삼성D·SDI·전기 대표이사 유임…변화보다 ‘안정’ 택한 사장단 인사
2023-11-27 11:44:00,파이낸셜뉴스,김이태 삼성벤처투자 대표이사[프로필]
2023-11-27 12:55:00,뉴스1,귀국하는 이재용 삼성전자 회장
2023-11-27 12:53:00,뉴스1,"이재용 삼성전자 회장, 유럽 일정 마치고 귀국"
2023-11-27 12:21:00,한국경제,삼성전자 '사상 첫 70년대생 사장'…세대교체 빨라진다
2023-11-27 12:05:00,뉴스1,"이영 ""삼성·현대차 만큼 큰 벤처천억기업 규모""…지속 성장 지원 약속"
2023-11-27 11:51:00,헤럴드경제,삼성D·SDI·전기 대표이사 유임…변화보다 ‘안정’ 택한 사장단 인사
2023-11-27 11:44:00,파이낸셜뉴스,김이태 삼성벤처투자 대표이사[프로필]
2023-11-27 11:44:00,파이낸셜뉴스,용석우 삼성전자 영상디스플레이사업부장[프로필]
2023-11-27 11:43:00,헤럴드경제,삼성전자 ‘미래사업기획단’ 신설
2023-11-27 11:42:00,조선비즈,"한국, 민간 R&D 투자도 내리막길…전 세계 상위 50개 기업에 삼성뿐"
2023-11-27 11:41:00,헤럴드경제,삼성·SK·현대차·LG “부산엑스포 끝까지 지지”
2023-11-27 11:39:00,연합뉴스,"삼성전자, 실적 악화 속 '안정' 택했다…1970년생 사장 첫 탄생"
2023-11-27 11:35:00,헤럴드경제,"삼성, 신사업 전담 조직 출범...‘안정’ 속 미래 먹거리 정조준"
2023-11-27 11:34:00,한국경제,"""삼성 사장으로 모신다고요?""…파격 인사에 '들썩' [김익환의 컴퍼니워..."
2023-11-27 11:32:00,조선비즈,돌아온 ‘반도체 신화’ 전영현 부회장… JY 시대 ‘삼성 신수종’ 사업...
2023-11-27 11:31:00,매일경제,"매경 CES포럼 2024, 인류 미래 조명…삼성·IBM·로블록스 총출동"
2023-11-27 11:28:00,파이낸셜뉴스,김원경 삼성전자 GPA실장[프로필]
2023-11-27 11:24:00,뉴시스,"""직원 수, 삼성 능가""…'벤처천억기업' 작년 32만명 고용(종합)"
2023-11-27 11:00:00,매일경제,홍콩 찾은 삼성 경영진이 귀띔해준 ‘이 기술’에 큰손 투자자들 깜짝 [...
2023-11-27 10:49:00,매일경제,위기 넘어 미래 대비…전영현 부회장 삼성전자 복귀
2023-11-27 10:49:00,헤럴드경제,삼성벤처투자 사장에 김이태 삼성전자 부사장 내정
2023-11-27 10:49:00,매일경제,위기 넘어 미래 대비…전영현 부회장 삼성전자 복귀
2023-11-27 10:49:00,헤럴드경제,삼성벤처투자 사장에 김이태 삼성전자 부사장 내정
2023-11-27 10:44:00,뉴시스,"이재용, 삼성전자 사장단 승진폭 대폭 줄였다"
2023-11-27 10:39:00,아시아경제,"삼성전자 미래사업기획단 신설…""패러다임 바꿀 미래먹거리 찾는다""(종합)"
2023-11-27 10:34:00,머니투데이,삼성 미래사업기획단 신설…신성장동력 산실 맡긴다
2023-11-27 10:29:00,뉴시스,"삼성 '미래사업기획단' 진짜 역할은?…""미전실 부활 아니다"""
2023-11-27 10:27:00,연합뉴스,삼성벤처투자 신임 대표에 김이태 삼성전자 부사장 내정
2023-11-27 10:25:00,파이낸셜뉴스,"'1% 바늘구멍' 임원 승진 높은 벽… 삼성, 4대 그룹 중 1위"
2023-11-27 10:24:00,연합뉴스,"삼성전자, 2024년 정기 사장단 인사"
2023-11-27 10:18:00,연합뉴스,"삼성전자, 부회장급 미래사업기획단 신설…한종희·경계현 유임(종합)"
2023-11-27 10:30:00,뉴시스,삼성벤처투자 사장에 김이태 삼성전자 부사장 내정
2023-11-27 10:29:00,뉴시스,"삼성 '미래사업기획단' 진짜 역할은?…""미전실 부활 아니다"""
2023-11-27 10:27:00,연합뉴스,삼성벤처투자 신임 대표에 김이태 삼성전자 부사장 내정
2023-11-27 10:25:00,파이낸셜뉴스,"'1% 바늘구멍' 임원 승진 높은 벽… 삼성, 4대 그룹 중 1위"
2023-11-27 10:24:00,연합뉴스,"삼성전자, 2024년 정기 사장단 인사"
2023-11-27 10:18:00,연합뉴스,"삼성전자, 부회장급 미래사업기획단 신설…한종희·경계현 유임(종합)"
2023-11-27 10:11:00,머니투데이,[프로필] 김원경 삼성전자 글로벌 퍼블릭어페어실장 사장
2023-11-27 10:10:00,뉴스1,삼성 미래 그린다…전영현 삼성전자 미래사업기획단장 부회장[프로필]
2023-11-27 10:09:00,머니투데이,[프로필] 용석우 삼성전자 영상디스플레이사업부장 사장
2023-11-27 10:09:00,머니투데이,"삼성전자, 용석우·김원경 사장 승진...한종희·경계현 '투톱' 유지"
2023-11-27 10:11:00,머니투데이,[프로필] 김원경 삼성전자 글로벌 퍼블릭어페어실장 사장
2023-11-27 10:10:00,뉴스1,삼성 미래 그린다…전영현 삼성전자 미래사업기획단장 부회장[프로필]
2023-11-27 10:09:00,파이낸셜뉴스,삼성벤처투자 사장에 김이태 삼성전자 부사장 내정
2023-11-27 10:09:00,머니투데이,[프로필] 용석우 삼성전자 영상디스플레이사업부장 사장
2023-11-27 10:09:00,머니투데이,"삼성전자, 용석우·김원경 사장 승진...한종희·경계현 '투톱' 유지"
2023-11-27 10:08:00,서울경제,"삼성벤처투자, 2024 정기 인사 단행 …김이태 신임 사장으로"
2023-11-27 10:04:00,파이낸셜뉴스,"[종합] 삼성, 한종희·경계현 투톱 유지… 부회장급 '미래사업기획단' ..."
2023-11-27 09:56:00,뉴스1,JY 해외출장 땐 옆에…김원경 삼성전자 GPA 사장[프로필]
2023-11-27 09:52:00,파이낸셜뉴스,"벤처천억기업 고용 합치니 ""삼성 넘어 재계 1위 수준"""
2023-11-27 09:49:00,헤럴드경제,"삼성전자, 부회장급 ‘미래사업기획단’ 신설…한종희·경계현 ‘투톱’ 체...."
2023-11-27 09:56:00,이데일리,[프로필]김원경 삼성전자 글로벌 퍼블릭 어페어 실장 사장
2023-11-27 09:56:00,뉴스1,JY 해외출장 땐 옆에…김원경 삼성전자 GPA 사장[프로필]
